x,y,lon,lat,date,t,num_obs
800000.0,0.0,90.0,82.83252397586953,2020-03-05,18326.0,30768
1000000.0,0.0,90.0,81.03709620810902,2020-03-05,18326.0,33736
1200000.0,0.0,90.0,79.23928552188053,2020-03-05,18326.0,35175
1400000.0,0.0,90.0,77.43860483666694,2020-03-05,18326.0,24381
1600000.0,0.0,90.0,75.6345612354388,2020-03-05,18326.0,13304
1800000.0,0.0,90.0,73.82665489745003,2020-03-05,18326.0,2524
-2400000.0,200000.0,-94.76364169072617,68.29869930652082,2020-03-05,18326.0,1280
-2200000.0,200000.0,-95.1944289077348,70.11466068315791,2020-03-05,18326.0,3940
-2000000.0,200000.0,-95.71059313749964,71.92386591281547,2020-03-05,18326.0,5151
-1800000.0,200000.0,-96.3401917459099,73.72640073397518,2020-03-05,18326.0,4509
-1600000.0,200000.0,-97.1250163489018,75.52212302086315,2020-03-05,18326.0,4395
-1400000.0,200000.0,-98.13010235415598,77.31051225902662,2020-03-05,18326.0,5081
-1200000.0,200000.0,-99.46232220802563,79.09037227849467,2020-03-05,18326.0,22304
-1000000.0,200000.0,-101.30993247402021,80.85919208300484,2020-03-05,18326.0,35330
-800000.0,200000.0,-104.03624346792648,82.61160901024734,2020-03-05,18326.0,40008
-600000.0,200000.0,-108.43494882292202,84.33511094211977,2020-03-05,18326.0,34968
-400000.0,200000.0,-116.56505117707799,85.99520043322497,2020-03-05,18326.0,55573
-200000.0,200000.0,-135.0,87.46747675182161,2020-03-05,18326.0,58560
0.0,200000.0,180.0,88.20931442355077,2020-03-05,18326.0,52938
200000.0,200000.0,135.0,87.46747675182161,2020-03-05,18326.0,44880
400000.0,200000.0,116.56505117707799,85.99520043322497,2020-03-05,18326.0,40855
600000.0,200000.0,108.43494882292202,84.33511094211977,2020-03-05,18326.0,24975
800000.0,200000.0,104.03624346792648,82.61160901024734,2020-03-05,18326.0,26572
1000000.0,200000.0,101.30993247402021,80.85919208300484,2020-03-05,18326.0,26835
1200000.0,200000.0,99.46232220802563,79.09037227849467,2020-03-05,18326.0,24695
1400000.0,200000.0,98.13010235415598,77.31051225902662,2020-03-05,18326.0,14057
1600000.0,200000.0,97.1250163489018,75.52212302086315,2020-03-05,18326.0,6775
-2200000.0,400000.0,-100.30484646876603,69.86894542225778,2020-03-05,18326.0,2578
-2000000.0,400000.0,-101.30993247402021,71.65491318614758,2020-03-05,18326.0,3977
-1800000.0,400000.0,-102.52880770915152,73.42917183935587,2020-03-05,18326.0,6052
-1600000.0,400000.0,-104.03624346792648,75.1898122307519,2020-03-05,18326.0,6663
-1400000.0,400000.0,-105.94539590092286,76.93363481286877,2020-03-05,18326.0,7478
-1200000.0,400000.0,-108.43494882292202,78.65520333101239,2020-03-05,18326.0,28369
-1000000.0,400000.0,-111.80140948635182,80.34495146707818,2020-03-05,18326.0,51621
-800000.0,400000.0,-116.56505117707799,81.98510420485553,2020-03-05,18326.0,58179
-600000.0,400000.0,-123.69006752597979,83.54017881952873,2020-03-05,18326.0,40541
-400000.0,400000.0,-135.0,84.9336155357855,2020-03-05,18326.0,37201
-200000.0,400000.0,-153.434948822922,85.99520043322497,2020-03-05,18326.0,50474
0.0,400000.0,180.0,86.4181560383501,2020-03-05,18326.0,47535
200000.0,400000.0,153.434948822922,85.99520043322497,2020-03-05,18326.0,38552
400000.0,400000.0,135.0,84.9336155357855,2020-03-05,18326.0,25758
600000.0,400000.0,123.69006752597979,83.54017881952873,2020-03-05,18326.0,27913
800000.0,400000.0,116.56505117707799,81.98510420485553,2020-03-05,18326.0,41385
1000000.0,400000.0,111.80140948635182,80.34495146707818,2020-03-05,18326.0,37296
1200000.0,400000.0,108.43494882292202,78.65520333101239,2020-03-05,18326.0,17810
1400000.0,400000.0,105.94539590092286,76.93363481286877,2020-03-05,18326.0,4915
1600000.0,400000.0,104.03624346792648,75.1898122307519,2020-03-05,18326.0,1032
-2200000.0,600000.0,-105.25511870305779,69.46566514284893,2020-03-05,18326.0,1901
-2000000.0,600000.0,-106.69924423399362,71.21490181341639,2020-03-05,18326.0,3079
-1800000.0,600000.0,-108.43494882292202,72.94495644858142,2020-03-05,18326.0,6004
-1600000.0,600000.0,-110.55604521958347,74.65156473683712,2020-03-05,18326.0,6701
-1400000.0,600000.0,-113.1985905136482,76.32815281340307,2020-03-05,18326.0,9411
-1200000.0,600000.0,-116.56505117707799,77.96436180211718,2020-03-05,18326.0,25556
-1000000.0,600000.0,-120.96375653207352,79.54339018880059,2020-03-05,18326.0,57681
-800000.0,600000.0,-126.86989764584402,81.03709620810902,2020-03-05,18326.0,65518
-600000.0,600000.0,-135.0,82.397073069655,2020-03-05,18326.0,54866
-400000.0,600000.0,-146.30993247402023,83.54017881952873,2020-03-05,18326.0,35513
-200000.0,600000.0,-161.565051177078,84.33511094211977,2020-03-05,18326.0,26614
0.0,600000.0,180.0,84.62605109816462,2020-03-05,18326.0,24191
200000.0,600000.0,161.565051177078,84.33511094211977,2020-03-05,18326.0,20179
400000.0,600000.0,146.30993247402023,83.54017881952873,2020-03-05,18326.0,24007
600000.0,600000.0,135.0,82.397073069655,2020-03-05,18326.0,42197
800000.0,600000.0,126.86989764584402,81.03709620810902,2020-03-05,18326.0,55692
1000000.0,600000.0,120.96375653207352,79.54339018880059,2020-03-05,18326.0,48643
1200000.0,600000.0,116.56505117707799,77.96436180211718,2020-03-05,18326.0,20843
1400000.0,600000.0,113.1985905136482,76.32815281340307,2020-03-05,18326.0,4435
-2000000.0,800000.0,-111.80140948635182,70.61502206702765,2020-03-05,18326.0,1228
-1800000.0,800000.0,-113.96248897457819,72.28859019771264,2020-03-05,18326.0,3380
-1600000.0,800000.0,-116.56505117707799,73.92751631849924,2020-03-05,18326.0,4925
-1400000.0,800000.0,-119.74488129694222,75.52212302086315,2020-03-05,18326.0,10231
-1200000.0,800000.0,-123.69006752597979,77.05806334840771,2020-03-05,18326.0,23325
-1000000.0,800000.0,-128.6598082540901,78.51376036973971,2020-03-05,18326.0,45564
-800000.0,800000.0,-135.0,79.85649537502296,2020-03-05,18326.0,64986
-600000.0,800000.0,-143.13010235415598,81.03709620810902,2020-03-05,18326.0,59555
-400000.0,800000.0,-153.434948822922,81.98510420485553,2020-03-05,18326.0,48952
-200000.0,800000.0,-165.96375653207352,82.61160901024734,2020-03-05,18326.0,40277
0.0,800000.0,180.0,82.83252397586953,2020-03-05,18326.0,37409
200000.0,800000.0,165.96375653207352,82.61160901024734,2020-03-05,18326.0,38373
400000.0,800000.0,153.434948822922,81.98510420485553,2020-03-05,18326.0,42306
600000.0,800000.0,143.13010235415598,81.03709620810902,2020-03-05,18326.0,53628
800000.0,800000.0,135.0,79.85649537502296,2020-03-05,18326.0,57564
1000000.0,800000.0,128.6598082540901,78.51376036973971,2020-03-05,18326.0,39801
1200000.0,800000.0,123.69006752597979,77.05806334840771,2020-03-05,18326.0,14595
1400000.0,800000.0,119.74488129694222,75.52212302086315,2020-03-05,18326.0,4318
1600000.0,800000.0,116.56505117707799,73.92751631849924,2020-03-05,18326.0,1516
-2000000.0,1000000.0,-116.56505117707799,69.86894542225777,2020-03-05,18326.0,2085
-1800000.0,1000000.0,-119.05460409907714,71.47770177062357,2020-03-05,18326.0,3695
-1600000.0,1000000.0,-122.0053832080835,73.04072783724196,2020-03-05,18326.0,9409
-1400000.0,1000000.0,-125.53767779197437,74.54610847993946,2020-03-05,18326.0,12879
-1200000.0,1000000.0,-129.8055710922652,75.97716069048091,2020-03-05,18326.0,22799
-1000000.0,1000000.0,-135.0,77.31051225902662,2020-03-05,18326.0,31289
-800000.0,1000000.0,-141.34019174590992,78.51376036973971,2020-03-05,18326.0,44548
-600000.0,1000000.0,-149.03624346792648,79.54339018880059,2020-03-05,18326.0,55468
-400000.0,1000000.0,-158.19859051364818,80.34495146707818,2020-03-05,18326.0,56208
-200000.0,1000000.0,-168.6900675259798,80.85919208300484,2020-03-05,18326.0,54707
0.0,1000000.0,180.0,81.03709620810902,2020-03-05,18326.0,52200
200000.0,1000000.0,168.6900675259798,80.85919208300484,2020-03-05,18326.0,50307
400000.0,1000000.0,158.19859051364818,80.34495146707818,2020-03-05,18326.0,50646
600000.0,1000000.0,149.03624346792648,79.54339018880059,2020-03-05,18326.0,51182
800000.0,1000000.0,141.34019174590992,78.51376036973971,2020-03-05,18326.0,36452
1000000.0,1000000.0,135.0,77.31051225902662,2020-03-05,18326.0,21530
1200000.0,1000000.0,129.8055710922652,75.97716069048091,2020-03-05,18326.0,9617
1400000.0,1000000.0,125.53767779197437,74.54610847993946,2020-03-05,18326.0,5622
1600000.0,1000000.0,122.0053832080835,73.04072783724196,2020-03-05,18326.0,1992
-2000000.0,1200000.0,-120.96375653207352,68.99148024388145,2020-03-05,18326.0,2724
-1800000.0,1200000.0,-123.6900675259798,70.53077330955618,2020-03-05,18326.0,5957
-1600000.0,1200000.0,-126.86989764584402,72.01437798526035,2020-03-05,18326.0,10436
-1400000.0,1200000.0,-130.6012946450045,73.42917183935587,2020-03-05,18326.0,14400
-1200000.0,1200000.0,-135.0,74.7577315870858,2020-03-05,18326.0,18329
-1000000.0,1200000.0,-140.19442890773482,75.97716069048091,2020-03-05,18326.0,22045
-800000.0,1200000.0,-146.30993247402023,77.05806334840771,2020-03-05,18326.0,24704
-600000.0,1200000.0,-153.434948822922,77.96436180211718,2020-03-05,18326.0,32004
-400000.0,1200000.0,-161.565051177078,78.65520333101239,2020-03-05,18326.0,43201
-200000.0,1200000.0,-170.53767779197437,79.09037227849467,2020-03-05,18326.0,51166
0.0,1200000.0,180.0,79.23928552188053,2020-03-05,18326.0,49972
200000.0,1200000.0,170.53767779197437,79.09037227849467,2020-03-05,18326.0,47025
400000.0,1200000.0,161.565051177078,78.65520333101239,2020-03-05,18326.0,39112
